id_modismo,modismo,significado,image
SINGLE_0826,carrasca,"- instrumento musical, consistente en un fragmento de caña de palma, ahuecado y abierto en la parte posterior, y en la parte anterior labrado con muescas y estrías que se raspan con un alambre, hueso o palo para que suenen
- Instrumento musical de percusión hecho de una caña con ranuras que se toca raspándolas con un trinche o palo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carrasca.png
SINGLE_0827,carreriado,Apresurado.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carreriado.png
SINGLE_0828,carreteable,Camino estrecho y de tierra.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carreteable.png
SINGLE_0829,carretel,"Cilindro pequeño generalmente hueco en su eje, con bordes sobresalientes en sus bases, en el que se enrolla o devana una hebra larga y delgada de un material flexible.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carretel.png
SINGLE_0830,carretilla,"Persona, que habla muy rápido.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carretilla.png
SINGLE_0831,carretillero,"Persona que vende frutas, pescado u otros alimentos en una carretilla.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carretillero.png
SINGLE_0832,carretudo,"- Referido a una persona, que habla en exceso y con poco contenido.
- Referido a una persona, mentirosa.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carretudo.png
SINGLE_0833,carriel,"Bolso de cuero con tapa y de varios compartimentos a modo de fuelle en el interior, que se lleva colgado en el hombro.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carriel.png
SINGLE_0834,carrilera,"Vía formada por dos rieles paralelos por los que se desplaza un vehículo, especialmente un tren.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carrilera.png
SINGLE_0835,carrizo,"- Baile tradicional en que el principal instrumento musical es el carrizo.
- Pasto alto de la rivera de los ríos, de tronco hueco muy utilizado para la elaboración de manufacturas, especialmente instrumentos musicales.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carrizo.png
SINGLE_0836,carromato,Carro viejo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carromato.png
SINGLE_0837,carroza,Vehículo que transporta el féretro en el que se lleva al difunto al cementerio.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carroza.png
SINGLE_0838,carrucha,"Juego infantil que consiste en un disco giratorio con dos orificios a través de los cuales se pasan dos cuerdas, se gira hasta enrollar las cuerdas y al acercar y separar las manos se produce un zumbido.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carrucha.png
SINGLE_0839,carrumia,"mugre, especialmente de los pies",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carrumia.png
SINGLE_0840,cartelear,Poner en evidencia a alguien en las redes sociales divulgando algo que puede ser polémico.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cartelear.png
SINGLE_0841,cartelera,"Trabajo escolar que se realiza en una cartulina grande o un papel similar, en el que se escriben datos para exponer o ilustrar un tema.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cartelera.png
SINGLE_0842,cartuchera,"Bolsa o estuche pequeño que se usa para guardar útiles escolares, utensilios de aseo personal o cosméticos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cartuchera.png
SINGLE_0843,carura,"Precio alto de algún producto, bien o servicio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_carura.png
SINGLE_0844,carángano,"Instrumento tradicional que consiste en un trozo de guadua con cuñas en cada uno de sus extremos, sobre el que se tensionan cuerdas del mismo material y que se percuten con un palillo haciendo las veces de un bajo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_car%C3%A1ngano.png
SINGLE_0845,carón,"- Referido a una persona, desvergonzada, descarada, o que es negligente en su actuar.
- Referido a una persona, que tiene el rostro grande.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_car%C3%B3n.png
SINGLE_0846,casa de material,"Vivienda hecha en cemento, ladrillo y hierro.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casa_de_material.png
SINGLE_0847,casa del carajo,Lugar lejano e indeterminado.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casa_del_carajo.png
SINGLE_0848,casaca,Camiseta que usan algunos deportistas en su práctica.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casaca.png
SINGLE_0849,casado,Golosina que se compone de un alimento dulce y otro salado y se comen a la vez.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casado.png
SINGLE_0850,casanga,matrimonio,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casanga.png
SINGLE_0851,casaramá,"Condimento de consistencia untuosa elaborado con el jugo cocinado de la yuca brava, ají y otros aliños.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casaram%C3%A1.png
SINGLE_0852,cascajo,conjunto de monedas de poco valor,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cascajo.png
SINGLE_0853,cascar,quebrantar el maíz y desprenderle el afrecho en el pilón o en una piedra especial,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cascar.png
SINGLE_0854,cascarero,Ladrón que roba cosas de poco valor.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cascarero.png
SINGLE_0855,cascarilla,cascarrabias,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cascarilla.png
SINGLE_0856,cascorvo,"Referido a una persona, que tiene las piernas arqueadas hacia afuera, quedando los pies juntos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cascorvo.png
SINGLE_0857,cascúo,Golpe dado en la cabeza con los nudillos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casc%C3%BAo.png
SINGLE_0858,casera,señora de la casa,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casera.png
SINGLE_0859,casito,Por muy poco.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casito.png
SINGLE_0860,caspetudo,"dicho de algunas bebidas, espeso",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_caspetudo.png
SINGLE_0861,caspiroleta,"Bebida hecha a base de leche, con huevos, canela y azúcar o panela, puede llevar vino, aguardiente o brandy.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_caspiroleta.png
SINGLE_0862,casposo,"Referido a una persona, especialmente a un niño, necio, inquieto y travieso.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casposo.png
SINGLE_0863,casquifloja,"Referido a una mujer, coqueta que se deja seducir sin oponer mucha resistencia.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casquifloja.png
SINGLE_0864,casquillero,"Referido a una persona, que le gusta provocar a alguien el deseo sexual sin llegar a concretarse el acto.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casquillero.png
SINGLE_0865,casquisuelta,"Referido a una mujer, coqueta que se deja seducir sin oponer mucha resistencia.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_casquisuelta.png
SINGLE_0866,catabra,"- recipiente de fibra vegetal, en forma de canasta, que se carga a la espalda
- Tipo de canasta grande hecha de fibra vegetal, que se carga a la espalda y se usa para transportar granos, frutas y otras cosas menudas.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catabra.png
SINGLE_0867,catabre,"- Tipo de canasta grande hecha de fibra vegetal, que se carga a la espalda y se usa para transportar granos, frutas y otras cosas menudas.
- recipiente de fibra vegetal, en forma de canasta, que se carga a la espalda",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catabre.png
SINGLE_0868,catanga,"- Canasto elaborado con fibras naturales para llevar al hombro o en la espalda.
- Recipiente cilíndrico tejido en fibra, con un orificio donde entran y se capturan los peces.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catanga.png
SINGLE_0869,catano,"anciano, viejo",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catano.png
SINGLE_0870,cateador,"En la minería, persona que explora un terreno en busca de yacimientos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cateador.png
SINGLE_0871,catear,"- Corroborar con precisión algo mediante el uso de técnicas científicas.
- En el pueblo Nasa, convocar a los miembros de la comunidad para elegir el gobernador o tomar decisiones sobre su comunidad.
- Inspeccionar un terreno en búsqueda de vetas.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catear.png
SINGLE_0872,cateo,Allanamiento que hace la policía a una casa.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cateo.png
SINGLE_0873,catiadora,Batea pequeña de madera usada en la minería artesanal para separar o lavar el oro.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catiadora.png
SINGLE_0874,catiar,"- Inspeccionar un terreno en búsqueda de vetas.
- Ensayar o probar algo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catiar.png
SINGLE_0875,catire,"Referido a una persona, que tiene el cabello rubio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catire.png
SINGLE_0876,catiro,"- que tiene el cabello rubio
- Referido a una persona, que tiene el cabello rubio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catiro.png
SINGLE_0877,catramanada,Gran cantidad de personas.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catramanada.png
SINGLE_0878,catre,"Referido a una persona, que tiene buen o mal desempeño sexual.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_catre.png
SINGLE_0879,caturro,"dicho de una persona, de baja estatura",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_caturro.png
SINGLE_0880,caucara,Nombre que recibe cualquier corte de carne procedente de la res.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_caucara.png
SINGLE_0881,caucha,"Bizcochuelo elaborado con claras de huevo, harina de achira, azúcar y ralladura de limón.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_caucha.png
SINGLE_0882,cauchera,"Horqueta de madera a cuyos extremos se sujetan las puntas de un caucho que, al estirarlo, sirve para lanzar piedras pequeñas u otros objetos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cauchera.png
SINGLE_0883,cauchería,"- Oficio de cauchero.
- Plantación de árboles de caucho de los que se obtiene el látex.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_caucher%C3%ADa.png
SINGLE_0884,caviloso,"Refrerido a una persona, que persiste en algo, terco.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_caviloso.png
SINGLE_0885,cayetano,"- que guarda silencio acerca de algo
- indicación para que alguien guarde silencio sobre algo",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cayetano.png
SINGLE_0886,cazabe,Especie de arepa grande y redonda elaborada con harina de yuca y tostada en una plancha.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cazabe.png
SINGLE_0887,cazadora,"Serpiente no venenosa de hasta 3 m de longitud, de color verde, y lomo y cabeza con escamas grandes.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cazadora.png
SINGLE_0888,cañada,Pequeña quebrada que se forma en una hondonada.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1ada.png
SINGLE_0889,cañaduzal,Sembrado de caña de azúcar.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1aduzal.png
SINGLE_0890,cañar,"decir mentiras, engañar",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1ar.png
SINGLE_0891,cañaveral,Sembradío de caña de azúcar.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1averal.png
SINGLE_0892,cañaña,"fuerza, energía, valor",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1a%C3%B1a.png
SINGLE_0893,cañengo,"Objeto, situación o persona de la que es difícil zafarse.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1engo.png
SINGLE_0894,"cañengo, ga","Referido a una persona, que anda con dificultad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1engo__ga.png
SINGLE_0895,cañero,"Referido a una persona, que dice mentiras o engaña.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1ero.png
SINGLE_0896,cañicultor,Persona que se dedica al cultivo de la caña de azúcar.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ca%C3%B1icultor.png
SINGLE_0897,cedulación,Expedición de cédulas de ciudadanía.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cedulaci%C3%B3n.png
SINGLE_0898,cementar,Aplicar o rellenar una superficie con cemento.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cementar.png
SINGLE_0899,cena,"comida que se ofrece en una ocasión especial, por ejemplo, la nochebuena, el año nuevo",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cena.png
SINGLE_0900,cenegal,Lugar lleno de cieno.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cenegal.png
SINGLE_0901,cenegoso,"Referido a un lugar, lleno de lodo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cenegoso.png
SINGLE_0902,cenizario,"En un cementerio o una iglesia, lugar en el que se ubican cajas pequeñas que guardan las cenizas resultantes de la cremación de un cadáver.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_cenizario.png
